id,split,image_path,commonName,order,family,genus,species
968,train,018.Spotted_Catbird/Spotted_Catbird_0048_796817.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
969,train,018.Spotted_Catbird/Spotted_Catbird_0026_796818.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
970,train,018.Spotted_Catbird/Spotted_Catbird_0025_796819.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
971,train,018.Spotted_Catbird/Spotted_Catbird_0040_796820.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
972,train,018.Spotted_Catbird/Spotted_Catbird_0022_796821.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
973,train,018.Spotted_Catbird/Spotted_Catbird_0003_796822.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
974,train,018.Spotted_Catbird/Spotted_Catbird_0006_796823.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
975,train,018.Spotted_Catbird/Spotted_Catbird_0029_796825.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
976,train,018.Spotted_Catbird/Spotted_Catbird_0002_796827.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
977,train,018.Spotted_Catbird/Spotted_Catbird_0032_796828.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
978,train,018.Spotted_Catbird/Spotted_Catbird_0046_19399.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
979,train,018.Spotted_Catbird/Spotted_Catbird_0047_19400.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
980,train,018.Spotted_Catbird/Spotted_Catbird_0036_19406.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
981,train,018.Spotted_Catbird/Spotted_Catbird_0005_19411.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
982,train,018.Spotted_Catbird/Spotted_Catbird_0007_19424.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
983,train,018.Spotted_Catbird/Spotted_Catbird_0014_19425.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
984,train,018.Spotted_Catbird/Spotted_Catbird_0013_19428.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
985,train,018.Spotted_Catbird/Spotted_Catbird_0042_19430.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
986,train,018.Spotted_Catbird/Spotted_Catbird_0010_19436.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
987,train,018.Spotted_Catbird/Spotted_Catbird_0034_19437.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
988,train,018.Spotted_Catbird/Spotted_Catbird_0019_796788.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
989,train,018.Spotted_Catbird/Spotted_Catbird_0008_796789.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
990,train,018.Spotted_Catbird/Spotted_Catbird_0024_796791.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
991,train,018.Spotted_Catbird/Spotted_Catbird_0023_796793.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
992,train,018.Spotted_Catbird/Spotted_Catbird_0020_796794.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
993,train,018.Spotted_Catbird/Spotted_Catbird_0009_796795.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
994,train,018.Spotted_Catbird/Spotted_Catbird_0027_796796.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
995,train,018.Spotted_Catbird/Spotted_Catbird_0001_796797.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
996,train,018.Spotted_Catbird/Spotted_Catbird_0021_796798.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
997,train,018.Spotted_Catbird/Spotted_Catbird_0035_796799.jpg,Spotted Catbird,Passeriformes,Ptilonorhynchidae,Ailuroedus,Maculosus
998,val,019.Gray_Catbird/Gray_Catbird_0043_21008.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
999,val,019.Gray_Catbird/Gray_Catbird_0032_21551.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1000,val,019.Gray_Catbird/Gray_Catbird_0067_21043.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1001,val,019.Gray_Catbird/Gray_Catbird_0039_21040.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1002,val,019.Gray_Catbird/Gray_Catbird_0127_20034.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1003,val,019.Gray_Catbird/Gray_Catbird_0069_21065.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1004,val,019.Gray_Catbird/Gray_Catbird_0048_20558.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1005,val,019.Gray_Catbird/Gray_Catbird_0013_20562.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1006,val,019.Gray_Catbird/Gray_Catbird_0019_20567.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1007,val,019.Gray_Catbird/Gray_Catbird_0111_19550.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1008,val,019.Gray_Catbird/Gray_Catbird_0023_20668.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1009,val,019.Gray_Catbird/Gray_Catbird_0130_20328.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1010,val,019.Gray_Catbird/Gray_Catbird_0134_20596.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1011,val,019.Gray_Catbird/Gray_Catbird_0028_20598.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1012,val,019.Gray_Catbird/Gray_Catbird_0022_19585.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1013,val,019.Gray_Catbird/Gray_Catbird_0031_21635.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1014,val,019.Gray_Catbird/Gray_Catbird_0075_21125.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1015,val,019.Gray_Catbird/Gray_Catbird_0074_19601.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1016,val,019.Gray_Catbird/Gray_Catbird_0102_20644.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1017,val,019.Gray_Catbird/Gray_Catbird_0080_20139.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1018,val,019.Gray_Catbird/Gray_Catbird_0060_20656.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1019,val,019.Gray_Catbird/Gray_Catbird_0131_19633.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1020,val,019.Gray_Catbird/Gray_Catbird_0141_21174.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1021,val,019.Gray_Catbird/Gray_Catbird_0101_21178.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1022,val,019.Gray_Catbird/Gray_Catbird_0055_20671.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1023,val,019.Gray_Catbird/Gray_Catbird_0100_20674.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1024,val,019.Gray_Catbird/Gray_Catbird_0107_20513.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1025,val,019.Gray_Catbird/Gray_Catbird_0053_20694.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1026,val,019.Gray_Catbird/Gray_Catbird_0001_20695.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1027,val,019.Gray_Catbird/Gray_Catbird_0063_20707.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1028,val,019.Gray_Catbird/Gray_Catbird_0104_20716.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1029,val,019.Gray_Catbird/Gray_Catbird_0015_21230.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1030,val,019.Gray_Catbird/Gray_Catbird_0092_20735.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1031,val,019.Gray_Catbird/Gray_Catbird_0024_20739.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1032,val,019.Gray_Catbird/Gray_Catbird_0091_20416.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1033,val,019.Gray_Catbird/Gray_Catbird_0113_21270.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1034,val,019.Gray_Catbird/Gray_Catbird_0050_20763.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1035,val,019.Gray_Catbird/Gray_Catbird_0007_20186.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1036,val,019.Gray_Catbird/Gray_Catbird_0139_21281.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1037,val,019.Gray_Catbird/Gray_Catbird_0094_21303.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1038,val,019.Gray_Catbird/Gray_Catbird_0049_21311.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1039,val,019.Gray_Catbird/Gray_Catbird_0117_21333.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1040,val,019.Gray_Catbird/Gray_Catbird_0125_19833.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1041,val,019.Gray_Catbird/Gray_Catbird_0105_20864.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1042,val,019.Gray_Catbird/Gray_Catbird_0042_20546.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1043,val,019.Gray_Catbird/Gray_Catbird_0002_21395.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1044,val,019.Gray_Catbird/Gray_Catbird_0057_20979.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1045,val,019.Gray_Catbird/Gray_Catbird_0103_20930.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1046,val,019.Gray_Catbird/Gray_Catbird_0008_20430.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1047,val,019.Gray_Catbird/Gray_Catbird_0138_20945.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1048,val,019.Gray_Catbird/Gray_Catbird_0045_20950.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1049,val,019.Gray_Catbird/Gray_Catbird_0090_21464.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1050,val,019.Gray_Catbird/Gray_Catbird_0044_20955.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1051,val,019.Gray_Catbird/Gray_Catbird_0027_20968.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1052,val,019.Gray_Catbird/Gray_Catbird_0118_20476.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1053,val,019.Gray_Catbird/Gray_Catbird_0006_20867.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1054,val,019.Gray_Catbird/Gray_Catbird_0071_20974.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1055,val,019.Gray_Catbird/Gray_Catbird_0126_19446.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1056,val,019.Gray_Catbird/Gray_Catbird_0129_20987.jpg,Gray Catbird,Passeriformes,Mimidae,Dumetella,Carolinensis
1057,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0029_22017.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1058,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0090_21931.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1059,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0073_21932.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1060,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0106_22032.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1061,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0010_21777.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1062,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0063_21783.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1063,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0109_21796.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1064,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0048_21797.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1065,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0089_21804.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1066,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0011_21820.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1067,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0032_21823.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1068,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0084_22082.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1069,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0005_21828.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1070,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0072_21830.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1071,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0095_21832.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1072,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0066_21839.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1073,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0026_21845.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1074,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0044_22106.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1075,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0091_22111.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1076,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0008_21856.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1077,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0002_21819.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1078,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0068_21860.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1079,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0058_21864.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1080,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0052_21866.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1081,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0035_21870.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1082,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0110_21871.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1083,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0071_22129.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1084,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0086_21877.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1085,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0065_22137.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1086,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0085_21899.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1087,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0039_21654.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1088,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0100_21913.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1089,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0081_21829.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1090,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0023_21664.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1091,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0103_21670.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1092,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0001_21928.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1093,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0062_21673.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1094,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0101_21677.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1095,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0041_21683.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1096,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0088_21686.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1097,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0022_21944.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1098,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0094_21693.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1099,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0087_21695.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1100,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0102_21696.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1101,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0107_21698.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1102,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0034_21955.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1103,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0012_21961.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1104,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0030_21964.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1105,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0061_21967.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1106,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0105_21714.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1107,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0075_21715.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1108,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0017_21719.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1109,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0079_21978.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1110,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0077_21986.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1111,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0098_21987.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1112,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0014_21970.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1113,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0033_21873.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1114,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0097_21748.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1115,train,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0013_22008.jpg,Yellow breasted Chat,Passeriformes,Parulidae,Icteria,Virens
1116,val,021.Eastern_Towhee/Eastern_Towhee_0122_22538.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1117,val,021.Eastern_Towhee/Eastern_Towhee_0018_22546.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1118,val,021.Eastern_Towhee/Eastern_Towhee_0110_22549.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1119,val,021.Eastern_Towhee/Eastern_Towhee_0048_22557.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1120,val,021.Eastern_Towhee/Eastern_Towhee_0052_22558.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1121,val,021.Eastern_Towhee/Eastern_Towhee_0101_22559.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1122,val,021.Eastern_Towhee/Eastern_Towhee_0099_22566.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1123,val,021.Eastern_Towhee/Eastern_Towhee_0068_22194.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1124,val,021.Eastern_Towhee/Eastern_Towhee_0097_22580.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1125,val,021.Eastern_Towhee/Eastern_Towhee_0124_22585.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1126,val,021.Eastern_Towhee/Eastern_Towhee_0075_22588.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1127,val,021.Eastern_Towhee/Eastern_Towhee_0095_22594.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1128,val,021.Eastern_Towhee/Eastern_Towhee_0086_22611.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1129,val,021.Eastern_Towhee/Eastern_Towhee_0074_22620.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1130,val,021.Eastern_Towhee/Eastern_Towhee_0093_22621.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1131,val,021.Eastern_Towhee/Eastern_Towhee_0053_22623.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1132,val,021.Eastern_Towhee/Eastern_Towhee_0134_22624.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1133,val,021.Eastern_Towhee/Eastern_Towhee_0091_22629.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1134,val,021.Eastern_Towhee/Eastern_Towhee_0126_22639.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1135,val,021.Eastern_Towhee/Eastern_Towhee_0064_22649.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1136,val,021.Eastern_Towhee/Eastern_Towhee_0017_22138.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1137,val,021.Eastern_Towhee/Eastern_Towhee_0020_22141.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1138,val,021.Eastern_Towhee/Eastern_Towhee_0067_22142.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1139,val,021.Eastern_Towhee/Eastern_Towhee_0054_22147.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1140,val,021.Eastern_Towhee/Eastern_Towhee_0021_22152.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1141,val,021.Eastern_Towhee/Eastern_Towhee_0042_22155.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
1142,val,021.Eastern_Towhee/Eastern_Towhee_0085_22674.jpg,Eastern Towhee,Passeriformes,Passerellidae,Pipilo,Erythrophthalmus
